apt,ident,lat,lon,elev,hdg
2XS8,15,29.233601,-99.825996,0,156.3
2XS8,33,29.2253,-99.821899,0,344.6
30GA,14,34.463402,-84.185799,0,140.0
30GA,32,34.454601,-84.176804,0,318.7
30M,01,34.655701,-90.376801,195,7.6
30M,19,34.662498,-90.375702,195,212.9
30NE,17,40.359318,-98.685799,2044,180.0
30NE,35,40.35218,-98.685837,2075,360.0
31VA,02,37.012299,-76.591103,23,13.0
31VA,20,37.028099,-76.5867,29,359.9
31WI,06,43.0042,-88.609398,0,60.4
31WI,24,43.0103,-88.594704,0,201.0
33C,09,43.081799,-86.101997,634,90.0
33C,27,43.081799,-86.090797,634,254.1
33VT,2,44.116112,-72.56694,1350,20.0
33VT,20,44.120556,-72.56472,1350,200.0
34G,18,41.9739,-83.923401,820,180.4
34G,36,41.964001,-83.9235,820,354.3
34IL,16,40.364289,-90.110866,557,163.4
34IL,34,40.360085,-90.109224,543,343.4
34U,18,44.8438,-85.431503,625,180.0
34U,36,44.835602,-85.431503,625,0.0
35C,18,43.131401,-85.505302,890,180.0
35C,36,43.125301,-85.505302,890,262.0
35XA,12,30.835032,-94.943718,240,119.0
35XA,30,30.833086,-94.939644,267,299.0
36CA,16,36.136398,-119.986,0,173.1
36CA,34,36.127201,-119.985001,0,355.0
36MI,13,42.036598,-83.883598,789,125.0
36MI,31,42.0299,-83.870697,794,305.0
36MI,7,42.031898,-83.886497,794,63.0
36MI,25,42.037102,-83.872597,794,243.0
36WI,18,44.036701,-91.299698,0,180.0
36WI,36,44.027802,-91.299698,0,221.3
37M,18,36.044498,-90.150703,0,180.6
37M,36,36.0373,-90.150803,0,0.6
37N,11,47.485001,-101.414001,1717,121.7
37N,29,47.4804,-101.403,1700,301.8
37X,N,29.9879,-95.930603,224,359.4
37X,S,29.996201,-95.930702,228,345.1
38C,18,43.612499,-85.4925,889,180.0
38C,36,43.6031,-85.4925,889,336.2
38I,09,40.090801,-83.694099,1150,84.5
38I,27,40.091499,-83.6847,1150,264.5
38N,10,39.303501,-75.588402,0,87.6
38N,28,39.303799,-75.579201,0,298.3
38W,07,48.956001,-122.462997,0,91.8
38W,25,48.955799,-122.453003,0,189.3
38XS,14,26.822001,-98.484398,0,145.9
38XS,32,26.808399,-98.474098,0,285.0
39G,09,43.029999,-82.673302,726,89.0
39G,27,43.030102,-82.665398,726,252.0
39MD,9,38.274834,-76.727173,21,86.0
39MD,27,38.275139,-76.720917,15,266.0
39P,07,46.5504,-122.269997,0,90.0
39P,25,46.5504,-122.263,0,270.0
39TE,08,32.7108,-102.738998,0,90.0
39TE,26,32.7108,-102.731003,0,356.0
39TE,17,32.723301,-102.737999,0,180.0
39TE,35,32.712502,-102.737999,0,0.0
3A9,04,44.391399,-97.125198,1803,44.2
3A9,22,44.396099,-97.118797,1818,224.2
3A9,14,44.3969,-97.126297,1801,148.9
3A9,32,44.3899,-97.120399,1810,309.3
3AK2,06,61.640999,-149.289001,0,82.0
3AK2,24,61.642502,-149.266998,0,262.0
3AZ5,07,35.57,-113.300003,0,83.5
3AZ5,25,35.574402,-113.285004,0,250.2
3B3,16,42.4291,-71.7966,459,140.0
3B3,34,42.422699,-71.789101,449,314.7
3C1,03,41.652802,-86.036697,755,26.1
3C1,21,41.659199,-86.032501,750,328.3
3C1,12,41.658298,-86.038696,752,119.2
3C1,30,41.654999,-86.0308,753,299.2
3D1,09,45.214401,-88.078697,731,90.0
3D1,27,45.214401,-88.068802,731,270.0
3D1,18,45.217701,-88.072899,731,180.0
3D1,36,45.210499,-88.072899,0,0.0
3D2,14,45.138,-87.189499,762,136.0
3D2,32,45.132702,-87.182297,750,316.0
3DA,09,43.0569,-83.809402,733,90.0
3DA,27,43.0569,-83.803299,0,270.0
3DA,18,43.053101,-83.803902,733,181.0
3DA,36,43.0462,-83.804001,733,1.0
3EV,18,38.014999,-87.594704,380,182.2
3EV,36,38.0089,-87.595001,380,2.2
3EX,01,39.3353,-94.198799,992,27.0
3EX,19,39.340199,-94.195602,990,207.0
3FA7,18,29.044697,-81.056953,24,180.0
3FA7,36,29.040628,-81.056953,25,0.0
3FK,03,39.4235,-86.061096,735,29.6
3FK,21,39.429199,-86.0569,721,209.6
3G8,09,41.439899,-90.1147,635,91.6
3G8,27,41.439701,-90.1054,635,295.4
3GE3,07,34.410599,-83.188904,0,70.0
3GE3,25,34.4133,-83.179398,0,202.0
3H5,18U,41.6852,-90.078598,0,180.0
3H5,36U,41.679699,-90.078598,0,0.0
3J6,18,30.799801,-82.028099,0,180.7
3J6,36,30.7929,-82.028198,0,233.0
3KK,09,41.0966,-87.916702,624,90.0
3KK,27,41.0966,-87.907097,619,270.0
3KK,18,41.098099,-87.909798,619,180.0
3KK,36,41.091,-87.909798,624,0.0
3KS2,18,37.063282,-96.998795,1166,178.0
3KS2,36,37.057655,-96.998627,1139,359.0
3KS9,17,37.732327,-101.195541,3091,179.0
3KS9,35,37.721901,-101.195282,3080,359.0
3L7,09,44.7383,-83.383698,830,90.0
3L7,27,44.7383,-83.375702,830,270.0
3LA4,12,29.802629,-92.808861,2,122.0
3LA4,30,29.796734,-92.79821,7,302.0
3MO,18,38.0219,-93.693001,0,182.7
3MO,36,38.015301,-93.693398,0,220.0
3MO4,S,36.454201,-89.628304,0,176.0
3MO4,N,36.446899,-89.6278,0,356.0
3N8,17,47.263802,-95.930801,0,168.4
3N8,35,47.255199,-95.9282,0,267.0
3ND6,9,47.242222,-99.899414,1940,97.0
3ND6,27,47.241917,-99.895836,1945,277.0
3NE5,11,40.949142,-96.206612,1142,118.0
3NE5,29,40.945961,-96.198586,1165,298.0
3NP,09,42.171398,-84.263199,963,90.0
3NP,27,42.171398,-84.2537,963,270.0
3NP,15,42.173199,-84.262901,963,152.9
3NP,33,42.167099,-84.258698,963,332.9
3O5,16,34.3731,-98.4067,1058,174.0
3O5,34,34.3652,-98.405701,1058,354.0
3O8,14,36.251598,-120.239998,0,155.3
3O8,32,36.244598,-120.236,0,335.3
3OK5,18,34.731899,-97.6054,0,185.9
3OK5,36,34.7253,-97.6063,0,6.4
3OL8,03,36.872501,-95.153603,0,34.0
3OL8,21,36.883099,-95.144699,0,214.0
3R8,02,38.654202,-85.792503,605,23.0
3R8,20,38.661201,-85.788696,600,257.0
3RU,E,33.332901,-84.405296,0,90.8
3RU,W,33.332802,-84.396301,0,270.8
3S2,12,44.5154,-70.409798,418,121.0
3S2,30,44.512901,-70.403801,418,301.0
3SC4,08,34.769699,-81.9925,0,59.9
3SC4,26,34.7742,-81.983002,0,240.0
3T0,07,33.8391,-96.815002,640,84.4
3T0,25,33.839901,-96.805199,640,264.4
3TA,03,37.959099,-98.650497,0,47.4
3TA,21,37.962002,-98.6465,0,227.4
3TA,17,37.962299,-98.646698,0,180.0
3TA,35,37.9552,-98.646698,0,221.0
3TA0,18,30.1019,-100.403,2241,190.0
3TA0,36,30.091101,-100.404999,0,271.0
3TA5,01,30.128901,-98.384598,0,10.0
3TA5,19,30.1381,-98.382698,0,285.6
3TA6,15,29.547001,-100.255997,0,150.0
3TA6,33,29.5368,-100.25,0,332.9
3TE,09,42.0247,-83.943001,0,88.0
3TE,27,42.024899,-83.936302,0,268.0
3TE,18,42.0289,-83.939102,812,179.0
3TE,36,42.021702,-83.939003,797,359.0
3TS1,02,30.0075,-98.042198,0,20.0
3TS1,20,30.015301,-98.038902,0,200.1
3U0,01,42.017399,-115.341003,0,33.8
3U0,19,42.029598,-115.330002,0,213.8
3U2,17,44.916,-115.484001,0,191.0
3U2,35,44.907299,-115.487,0,11.0
3VS,07,38.427101,-92.879898,0,72.5
3VS,25,38.429401,-92.870598,0,252.5
3W2,03,41.6334,-82.8312,592,32.8
3W2,21,41.639999,-82.8255,594,214.0
3W3,10,38.918098,-76.363098,0,90.0
3W3,28,38.918098,-76.354599,0,214.1
3W5,07,48.5299,-121.764,264,90.8
3W5,25,48.5298,-121.752998,264,270.8
3W9,09,41.694199,-82.8004,578,85.0
3W9,27,41.694698,-82.792702,580,265.0
3X5,01,41.7155,-82.821297,594,2.0
3X5,19,41.720501,-82.820999,587,182.0
3Y7,13,45.3927,-101.441002,2386,142.0
3Y7,31,45.386398,-101.433998,2383,232.0
40C,02,42.197102,-86.251099,656,15.3
40C,20,42.203899,-86.248596,656,266.0
40C,07,42.199001,-86.252899,656,74.9
40C,25,42.2001,-86.247398,656,254.9
40D,03,45.785801,-89.124298,1636,25.9
40D,21,45.794998,-89.117897,1638,205.9
41C,01,42.689602,-85.647797,740,9.9
41C,19,42.695499,-85.6464,740,189.9
41C,09,42.6917,-85.650597,740,90.0
41C,27,42.6917,-85.643898,740,270.0
41G,08,42.84,-84.4832,856,84.2
41G,26,42.840599,-84.475098,856,264.2
41NC,04,35.51969,-80.5241,812,33.6
41NC,22,35.52426,-80.52037,772,213.6
42B,14,41.448101,-72.460197,0,131.2
42B,32,41.444302,-72.454399,0,334.0
42C,18,43.562302,-85.777199,915,172.2
42C,36,43.554401,-85.775703,915,277.0
42IA,18,42.2645,-96.289703,1071,180.0
42IA,36,42.2584,-96.289703,1069,360.0
42KY,18,36.780602,-88.222397,0,179.0
42KY,36,36.772301,-88.222198,0,240.0
42TT,14,30.458021,-95.233673,250,134.0
42TT,32,30.453163,-95.227921,240,314.0
42XA,15,31.364599,-97.091698,472,153.0
42XA,33,31.360001,-97.088898,458,333.0
43G,18,42.180302,-83.545799,696,178.6
43G,36,42.1744,-83.545601,696,358.6
43MI,18,45.864797,-87.117784,720,179.8
43MI,36,45.856633,-87.117744,720,210.0
43MN,15,46.938,-92.416603,1367,147.0
43MN,33,46.93,-92.408897,1385,327.0
43MT,13,47.994225,-115.754425,2301,145.0
43MT,31,47.989264,-115.749316,2301,325.0
43NC,01,36.016701,-80.516899,0,6.0
43NC,19,36.024899,-80.5159,0,212.0
43Y,02,47.886002,-94.262497,1410,22.1
43Y,20,47.891602,-94.259102,1420,340.0
43Y,12,47.890099,-94.262703,1420,124.6
43Y,30,47.885101,-94.2519,1427,233.0
44A,17,32.5201,-114.697998,0,180.0
44A,35,32.512402,-114.697998,0,0.0
44B,09,45.177101,-69.250298,478,85.0
44B,27,45.177799,-69.238998,517,265.0
44G,09,41.855099,-83.875504,691,89.0
44G,27,41.855099,-83.865997,691,270.0
44SC,2,33.477501,-80.77861,180,16.0
44SC,20,33.486389,-80.775558,184,196.0
44XA,1,27.8325,-97.772781,72,11.0
44XA,19,27.841389,-97.770836,72,191.0
45CN,09,37.8634,-120.183998,2892,111.0
45CN,27,37.859901,-120.171997,2930,291.0
46CN,07,34.484001,-117.834,0,84.0
46CN,25,34.485401,-117.819,0,334.1
46N,01,41.980999,-73.836098,323,1.0
46N,19,41.9883,-73.835899,316,181.0
47G,10,43.241699,-84.884399,790,100.1
47G,28,43.240601,-84.8759,790,280.1
47G,18,43.249199,-84.8843,790,180.0
47G,36,43.243198,-84.8843,790,0.0
47KS,17,38.773499,-95.275002,1011,180.0
47KS,35,38.767799,-95.275002,980,217.0
47TX,11,26.9363,-97.767998,0,115.5
47TX,29,26.931601,-97.757004,0,245.0
47Y,15,46.645802,-96.1064,1389,164.0
47Y,33,46.637199,-96.102798,1379,215.0
48FA,13W,28.841969,-81.807511,63,130.0
48FA,31W,28.834722,-81.797794,63,310.0
48G,14,43.105598,-82.892502,0,142.0
48G,32,43.101299,-82.887901,0,322.0
48X,07,27.641399,-82.525299,0,77.0
48X,25,27.643499,-82.514999,0,226.0
48XS,13,29.9317,-103.300003,0,138.2
48XS,31,29.9214,-103.290001,0,355.3
48Y,15,49.003601,-95.985703,1078,153.0
48Y,33,48.995602,-95.979401,1066,333.0
49C,18,42.530899,-88.156197,755,180.0
49C,36,42.5247,-88.156197,755,0.0
49G,18,42.580601,-84.908302,859,180.0
49G,36,42.5756,-84.908302,859,0.0
49IL,09,41.5933,-88.695702,0,90.0
49IL,27,41.5933,-88.687599,0,251.0
49MT,10,45.609116,-109.131958,3901,114.0
49MT,28,45.602314,-109.110603,3901,294.0
4AK6,08,61.639375,-149.294875,533,90.0
4AK6,26,61.642502,-149.266998,530,270.0
4AL8,13,34.492599,-86.676201,639,132.1
4AL8,31,34.488499,-86.6707,637,312.1
4AR1,09,35.041199,-92.105301,0,88.9
4AR1,27,35.041302,-92.096802,0,268.3
4AR2,09,34.908501,-92.012199,0,92.7
4AR2,27,34.908199,-92.004501,0,296.8
4B0,01,42.556801,-73.833397,184,353.0
4B0,19,42.564602,-73.834503,195,173.0
4B9,03,41.9133,-72.778,0,15.1
4B9,21,41.919102,-72.775902,0,195.1
4C1,18,41.4561,-86.7911,725,180.0
4C1,36,41.448601,-86.7911,725,0.0
4C2,09,41.431198,-84.985397,900,91.8
4C2,27,41.431,-84.976799,900,300.5
4C7,15,42.550598,-93.036201,1070,146.4
4C7,33,42.544399,-93.030602,0,326.4
4D8,09,43.334801,-95.163399,1437,90.0
4D8,27,43.334801,-95.152496,1436,270.0
4D8,18,43.334599,-95.160202,1434,180.0
4D8,36,43.329102,-95.160202,1435,234.0
4FA7,14,28.80731,-82.123642,39,141.0
4FA7,32,28.798721,-82.115753,39,321.0
4G1,05,41.444199,-80.394203,1202,41.0
4G1,23,41.449501,-80.3881,1202,221.0
4G1,15,41.449699,-80.394501,1162,141.0
4G1,33,41.443901,-80.388199,1202,321.0
4G3,09,40.9818,-81.047401,1056,91.0
4G3,27,40.981602,-81.036903,1067,271.0
4G7,5,39.445,-80.170097,1029,37.0
4G7,23,39.451302,-80.164001,1009,217.0
4KA,08,60.576,-165.276993,14,101.0
4KA,26,60.5751,-165.266998,11,281.0
4LA3,15,30.812201,-91.2183,0,157.4
4LA3,33,30.804701,-91.214699,0,337.6
4M5,01,33.4841,-91.444199,135,18.0
4M5,19,33.491798,-91.441101,135,198.0
4M8,18,34.651299,-91.394096,212,181.0
4M8,36,34.6446,-91.394302,205,1.0
4MI1,09,41.829583,-83.689274,0,90.4
4MI1,27,41.829539,-83.68062,0,270.4
4MN5,17,45.553902,-96.451401,1115,180.0
4MN5,35,45.5471,-96.451401,1122,0.0
4N4,17,46.092499,-97.166801,1084,180.0
4N4,35,46.0854,-97.166801,1086,0.0
4NY2,NE,40.781494,-73.867329,0,35.0
4NY2,SW,40.803586,-73.846928,0,215.0
4NY2,S,40.792712,-73.861538,0,180.2
4NY2,N,40.779045,-73.861611,0,0.2
4NY2,SE,40.788746,-73.863318,0,155.7
4NY2,NW,40.764126,-73.848669,0,335.7
4R6,08,46.260502,-97.445602,1090,90.0
4R6,26,46.260502,-97.436897,1090,270.0
4S5,17,48.637299,-97.397301,835,180.0
4S5,35,48.6301,-97.397301,837,0.0
4S6,02,46.634998,-121.126999,2961,38.9
4S6,20,46.640099,-121.121002,2964,218.9
4TA0,17,29.360001,-95.664703,0,170.0
4TA0,35,29.351101,-95.663101,0,221.0
4TE9,08,29.2631,-99.357399,0,80.0
4TE9,26,29.2652,-99.343803,0,221.0
4TS8,SE,29.378576,-99.343738,0,135.0
4TS8,NW,29.371074,-99.340319,0,315.0
4U8,18U,39.023399,-87.187103,0,178.6
4U8,36U,39.02,-87.186996,0,293.7
4V8,01,42.923599,-72.864799,1948,350.0
4V8,19,42.930698,-72.866501,1950,170.0
4W0,08,47.396,-121.541,0,102.0
4W0,26,47.394699,-121.531998,0,282.1
4WA0,07,46.9403,-119.745003,0,90.0
4WA0,25,46.9403,-119.730003,0,263.3
4WI4,16,45.577301,-89.749496,0,161.8
4WI4,34,45.570801,-89.746498,0,224.0
4WN5,18,45.460499,-92.377899,0,183.5
4WN5,36,45.453602,-92.378502,0,3.5
4Y1,17,42.5681,-83.857399,0,164.4
4Y1,35,42.562302,-83.855202,0,344.4
4Y8,06,43.2005,-82.757896,0,59.3
4Y8,24,43.203999,-82.749802,0,249.0
4Y9,08,44.307701,-85.787804,1010,80.9
4Y9,26,44.309898,-85.7686,1010,260.9
50G,09,43.181801,-84.138496,644,90.0
50G,27,43.181801,-84.130798,644,270.0
50G,18,43.187801,-84.132004,644,182.1
50G,36,43.181801,-84.132301,644,2.1
50PA,09,40.9328,-75.355331,0,81.5
50PA,27,40.933892,-75.34571,0,261.5
50S,12,43.7803,-116.940002,2228,135.8
50S,30,43.775101,-116.932999,2228,315.8
50TX,13,30.1411,-98.529297,0,135.6
50TX,31,30.134199,-98.5215,0,315.7
50XS,13,29.047899,-100.588997,0,136.7
50XS,31,29.0387,-100.580002,0,313.8
51G,03,43.1418,-83.798401,0,31.0
51G,21,43.146301,-83.794601,0,211.0
51G,14,43.145,-83.7985,0,139.0
51G,32,43.140999,-83.7939,0,319.0
51G,18,43.145802,-83.798203,0,179.0
51G,36,43.1409,-83.798103,0,359.0
52AR,18,35.2831,-92.241402,0,181.9
52AR,36,35.2771,-92.241699,0,260.0
52B,14,45.480202,-69.616501,0,122.0
52B,32,45.471401,-69.596603,0,302.0
52B,18,45.479698,-69.6036,0,162.0
52B,36,45.466702,-69.597603,0,342.0
52I,09,43.846901,-84.016296,0,90.0
52I,27,43.846901,-84.0065,0,360.0
52K,18,39.500999,-96.174698,1177,185.1
52K,36,39.4949,-96.1754,1166,5.1
52Y,13,47.070499,-93.916901,1350,131.5
52Y,31,47.065498,-93.9086,1350,311.5
53K,17,38.636902,-95.801804,1092,180.0
53K,35,38.629799,-95.801804,1105,0.0
53W,09,43.554501,-84.985497,0,90.0
53W,27,43.554501,-84.971603,0,326.0
54AL,16,30.600269,-87.823174,150,149.9
54AL,34,30.594807,-87.819489,142,329.9
54M,18,35.0583,-89.579803,303,182.7
54M,36,35.049801,-89.580299,305,193.1
54MU,17,40.303842,-95.112711,1007,173.0
54MU,35,40.297025,-95.111647,966,353.0
54XA,18,33.4949,-97.211098,802,180.0
54XA,36,33.4883,-97.211098,758,360.0
55G,07,43.296299,-82.611397,780,70.1
55G,25,43.298698,-82.602303,780,301.0
55G,18,43.3013,-82.608101,780,177.0
55G,36,43.2943,-82.607597,780,318.0
55S,01,46.601299,-121.68,0,25.7
55S,19,46.606998,-121.676002,0,205.7
55XS,01,29.1607,-100.419998,0,16.9
55XS,19,29.172001,-100.416,0,337.7
56FD,18,30.970699,-85.069397,0,180.0
56FD,36,30.958599,-85.069397,0,293.0
56G,09,43.5784,-82.6539,745,88.2
56G,27,43.578701,-82.640404,745,293.0
56G,18,43.5798,-82.648399,0,178.8
56G,36,43.5732,-82.648201,0,293.0
56LA,18,32.349998,-93.817802,0,184.1
56LA,36,32.340302,-93.818604,0,4.0
56ME,16,46.62948,-67.846139,736,155.3
56ME,34,46.624003,-67.842469,748,335.3
56S,16,46.018002,-123.907997,12,180.0
56S,34,46.012001,-123.907997,10,256.0
56WI,09,44.773399,-89.598503,0,94.3
56WI,27,44.773102,-89.592796,0,323.0
57AZ,01,32.4422,-111.008003,0,21.9
57AZ,19,32.451099,-110.998001,0,265.0
57B,01,44.299198,-68.909599,71,347.6
57B,19,44.305698,-68.911598,88,271.0
57D,09,42.7379,-82.896202,632,90.0
57D,27,42.7379,-82.886902,632,254.2
57D,18,42.740299,-82.888901,632,180.0
57D,36,42.734299,-82.888901,632,257.8
57FA,17,28.215599,-81.120796,0,170.0
57FA,35,28.2017,-81.117798,0,269.0
57GA,18,34.867401,-84.393799,0,180.0
57GA,36,34.858898,-84.393799,0,0.0
57KS,15,39.317921,-95.99614,1135,144.3
57KS,33,39.312172,-95.990799,1080,324.3
57MT,12,46.204052,-114.085548,4045,141.0
57MT,30,46.20055,-114.081459,4085,321.0
57MT,5,46.2005,-114.086998,4060,63.0
57MT,23,46.2024,-114.081001,4070,243.0
57XA,12,29.85912,-98.11609,957,122.0
57XA,30,29.85754,-98.113159,957,302.0
58C,18,42.875801,-89.075699,842,180.0
58C,36,42.8694,-89.075699,840,326.1
58CL,08,33.191898,-116.280998,0,95.8
58CL,26,33.191101,-116.271004,0,275.4
58MT,9,46.544724,-111.075279,5156,99.0
58MT,27,46.54361,-111.06472,5123,279.0
59AR,9,35.88224,-90.616219,260,93.0
59AR,27,35.881927,-90.608795,271,273.0
59B,13,45.634102,-70.254097,1178,110.0
59B,31,45.631401,-70.2435,1175,290.0
59FD,10,26.321699,-80.996101,0,100.0
59FD,28,26.318899,-80.979401,0,280.6
5A2,09,32.5606,-83.681297,0,89.3
5A2,27,32.560699,-83.672096,0,269.3
5AL5,18,34.695202,-87.652802,0,180.0
5AL5,36,34.687,-87.652802,0,0.0
5AR1,15,33.7164,-91.463303,0,154.6
5AR1,33,33.708599,-91.4589,0,334.9
5AZ3,08,33.212799,-111.625,0,92.5
5AZ3,26,33.2122,-111.609001,0,224.0
5B4,08,48.809502,-102.253998,1955,86.4
5B4,26,48.810001,-102.241997,1950,276.0
5B6,07,41.583599,-70.543602,38,51.2
5B6,25,41.587502,-70.537102,41,288.0
5B9,01,44.076801,-72.007103,582,352.0
5B9,19,44.083599,-72.0084,546,172.0
5CA7,16,36.34,-120.247002,0,175.3
5CA7,34,36.331902,-120.247002,0,217.0
5CL8,16,35.180401,-118.928001,0,174.0
5CL8,34,35.173,-118.927002,0,354.0
5D5,09,45.164799,-85.588501,628,88.8
5D5,27,45.165001,-85.574303,628,234.0
5D5,16,45.1717,-85.578796,628,159.0
5D5,34,45.164902,-85.575104,628,284.0
5D6,09,40.648602,-81.073799,1280,90.0
5D6,27,40.648602,-81.064697,1280,270.0
5D9,18,41.2276,-82.957603,805,180.6
5D9,36,41.220299,-82.957703,805,184.0
5F5,18,32.348701,-93.799896,0,184.0
5F5,36,32.3405,-93.799896,0,227.0
5F8,08,32.791,-93.961197,0,83.5
5F8,26,32.791901,-93.951797,0,263.5
5FL7,04,28.9757,-82.366997,0,42.2
5FL7,22,28.981001,-82.361504,0,203.0
5G0,10,42.981499,-77.942398,780,93.0
5G0,28,42.981201,-77.932602,770,273.0
5H3,02,44.769299,-96.649399,1790,20.5
5H3,20,44.774799,-96.6465,1793,200.5
5H3,13,44.774899,-96.650101,1798,139.3
5H3,31,44.7687,-96.642601,1792,244.0
5I2,09,40.540298,-86.552498,710,90.0
5I2,27,40.540298,-86.544701,710,217.0
5I6,18,40.590698,-86.256897,770,180.0
5I6,36,40.584099,-86.256897,780,179.0
5K2,17,38.461102,-101.748001,0,170.0
5K2,35,38.4473,-101.745003,0,304.0
5K4,09,40.117298,-90.595398,665,90.0
5K4,27,40.117298,-90.582703,665,172.0
5K9,17,46.294498,-98.943199,1970,180.0
5K9,35,46.286499,-98.943199,1982,0.0
5KE,E,55.347,-131.671005,0,120.2
5KE,W,55.341702,-131.654999,0,300.2
5KY4,13,36.805599,-87.179703,0,137.0
5KY4,31,36.799702,-87.173103,0,317.0
5KY5,18,36.866798,-87.790199,0,181.1
5KY5,36,36.858299,-87.790398,0,1.1
5KY7,17,36.642399,-85.165199,0,166.0
5KY7,35,36.633301,-85.162498,0,210.0
5LL7,E,42.210449,-88.523781,871,90.0
5LL7,W,42.210503,-88.516335,861,270.0
5M1,18,34.266701,-91.307404,187,181.0
5M1,36,34.2579,-91.307602,187,1.0
5MO,18,39.597401,-94.461601,0,182.0
5MO,36,39.591599,-94.4618,0,2.0
5MO6,18,40.130428,-92.291131,882,180.0
5MO6,36,40.126472,-92.291125,871,360.0
5MS1,17,32.959301,-90.845901,0,180.0
5MS1,35,32.9492,-90.845901,0,0.0
5MS5,03,30.5392,-89.466797,0,30.0
5MS5,21,30.5511,-89.4589,0,209.7
5MU5,18,38.511173,-94.484177,905,183.5
5MU5,36,38.506783,-94.48452,890,3.5
5N4,03,46.625,-97.616699,1140,39.4
5N4,21,46.629601,-97.611198,1125,219.4
5N4,12,46.628101,-97.619499,1135,138.5
5N4,30,46.6222,-97.6119,1137,318.5
5NC3,13,35.343266,-79.440174,417,131.0
5NC3,31,35.339774,-79.433669,436,300.0
5P3,13,45.443401,-99.679398,1960,143.0
5P3,31,45.435501,-99.670998,1963,323.0
5P5,10,43.907001,-100.042,1756,106.1
5P5,28,43.904499,-100.029999,1742,286.1
5T4,12,45.850101,-100.077003,1718,128.7
5T4,30,45.846199,-100.07,1719,308.7
5TE0,15,28.635,-100.162003,0,156.7
5TE0,33,28.621099,-100.155998,0,270.0
5TE4,01,36.5028,-102.393997,0,18.3
5TE4,19,36.514,-102.389999,0,196.0
5TE5,16,30.279301,-103.237999,0,167.9
5TE5,34,30.268499,-103.235001,0,346.5
5V4,17,39.054699,-104.292999,0,180.0
5V4,35,39.042099,-104.293999,0,3.5
5V8,04,43.832401,-101.499001,2462,52.0
5V8,22,43.835098,-101.494003,0,232.0
5V8,12,43.8358,-101.5,2449,134.7
5V8,30,43.830799,-101.492996,2466,314.7
5WA8,06,47.041901,-124.153,0,79.0
5WA8,24,47.0439,-124.138,0,258.9
5Y0,03,44.665699,-83.307297,0,32.0
5Y0,21,44.6707,-83.302902,0,212.0
5Y2,16,44.3325,-84.793404,1165,160.0
5Y2,34,44.325802,-84.790001,1165,320.6
5Y3,18,42.856998,-88.759804,801,180.0
5Y3,36,42.850101,-88.759804,821,360.0
5Y4,05,44.658001,-84.240097,1051,36.0
5Y4,23,44.662899,-84.2351,1051,265.0
5Y4,18,44.6632,-84.236801,1051,180.0
5Y4,36,44.656101,-84.236801,1051,270.4
5Y5,18,42.801201,-82.536697,0,177.5
5Y5,36,42.794399,-82.536301,0,270.5
5Y7,18,46.3601,-86.618103,982,180.0
5Y7,36,46.349098,-86.618103,963,285.7
60A,05,31.7304,-85.807701,0,55.0
60A,23,31.7351,-85.799698,0,235.0
60G,08,42.583401,-84.656403,931,83.0
60G,26,42.584202,-84.646599,931,263.0
60M,01,42.287899,-71.964699,1043,0.0
60M,19,42.293098,-71.964699,1042,312.0
60OA,9,41.400898,-80.583862,962,90.0
60OA,27,41.400871,-80.573296,962,270.0
60TE,16,30.1374,-99.151901,0,160.0
60TE,34,30.1297,-99.148697,0,288.0
60W,14W,47.28672,-122.47982,0,129.7
60W,32W,47.279675,-122.4673,0,309.7
60XA,1,30.658611,-97.763336,954,351.2
60XA,19,30.661667,-97.763885,923,171.2
61D,01,42.4646,-85.649498,722,7.0
61D,19,42.4716,-85.6483,722,187.0
61D,09,42.467499,-85.6521,722,89.0
61D,27,42.467602,-85.642303,722,269.0
61G,05,43.1115,-84.523102,700,49.3
61G,23,43.115398,-84.516899,700,280.0
61K,18,37.1539,-96.184402,0,189.0
61K,36,37.145401,-96.186096,0,211.0
62C,01,42.820801,-88.096199,790,18.3
62C,19,42.827,-88.093399,790,340.1
62C,18,42.828899,-88.093399,790,180.0
62C,36,42.8256,-88.093399,790,0.0
62FL,09,27.8444,-81.444702,0,90.0
62FL,27,27.8444,-81.434799,0,251.0
63K,17,38.824001,-94.609497,0,180.0
63K,35,38.818501,-94.609497,0,226.0
63NY,18,43.2654,-78.966797,0,165.4
63NY,36,43.256901,-78.963799,0,292.9
63S,01,48.541199,-117.887001,1869,38.2
63S,19,48.5471,-117.879997,1888,324.0
63XS,17,30.229601,-98.289803,0,170.0
63XS,35,30.2185,-98.287498,0,318.0
63Y,14,44.291401,-96.153702,1742,149.8
63Y,32,44.2855,-96.148903,1742,254.0
64I,18,38.637001,-85.444504,473,171.2
64I,36,38.6259,-85.442299,464,196.0
65B,08,44.8349,-67.030098,82,53.5
65B,26,44.8382,-67.023804,81,321.0
65G,09,42.7187,-84.067902,908,90.7
65G,27,42.718601,-84.056503,908,253.1
65LA,02,29.8619,-90.023903,0,21.2
65LA,20,29.870001,-90.020302,0,344.3
65MS,18,34.567001,-89.884102,340,180.0
65MS,36,34.562401,-89.884102,309,360.0
65XA,2,30.901422,-94.696739,240,20.0
65XA,20,30.905725,-94.694931,239,200.0
66G,09,43.3139,-83.714401,645,90.0
66G,27,43.3139,-83.705002,645,270.0
66S,15,48.5228,-116.822998,0,170.9
66S,33,48.5145,-116.820999,0,350.9
